"Time","C {instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}"
2025-04-08 21:13:00,0.0000274
2025-04-08 21:13:01,0.0000274
2025-04-08 21:13:02,0.0000274
2025-04-08 21:13:03,0.0000274
2025-04-08 21:13:04,0.0000274
2025-04-08 21:13:05,0.0000274
2025-04-08 21:13:06,0.0000274
2025-04-08 21:13:07,0.0000274
2025-04-08 21:13:08,0.0000274
2025-04-08 21:13:09,0.0000274
2025-04-08 21:13:10,0.0000274
2025-04-08 21:13:11,0.0000274
2025-04-08 21:13:12,0.0000274
2025-04-08 21:13:13,0.0000274
2025-04-08 21:13:14,0.0000274
2025-04-08 21:13:15,0.0000274
2025-04-08 21:13:16,0.0000274
2025-04-08 21:13:17,0.0000274
2025-04-08 21:13:18,0.0000274
2025-04-08 21:13:19,0.242
2025-04-08 21:13:20,0.242
2025-04-08 21:13:21,0.242
2025-04-08 21:13:22,0.242
2025-04-08 21:13:23,0.242
2025-04-08 21:13:24,0.242
2025-04-08 21:13:25,0.242
2025-04-08 21:13:26,0.242
2025-04-08 21:13:27,0.242
2025-04-08 21:13:28,0.242
2025-04-08 21:13:29,0.242
2025-04-08 21:13:30,0.242
2025-04-08 21:13:31,0.242
2025-04-08 21:13:32,0.242
2025-04-08 21:13:33,0.242
2025-04-08 21:13:34,20.3
2025-04-08 21:13:35,20.3
2025-04-08 21:13:36,20.4
2025-04-08 21:13:37,20.4
2025-04-08 21:13:38,20.4
2025-04-08 21:13:39,20.5
2025-04-08 21:13:40,20.5
2025-04-08 21:13:41,20.6
2025-04-08 21:13:42,20.6
2025-04-08 21:13:43,20.6
2025-04-08 21:13:44,20.7
2025-04-08 21:13:45,20.7
2025-04-08 21:13:46,20.8
2025-04-08 21:13:47,20.8
2025-04-08 21:13:48,20.8
2025-04-08 21:13:49,48.2
2025-04-08 21:13:50,48.3
2025-04-08 21:13:51,48.4
2025-04-08 21:13:52,48.5
2025-04-08 21:13:53,48.6
2025-04-08 21:13:54,48.7
2025-04-08 21:13:55,48.8
2025-04-08 21:13:56,49.0
2025-04-08 21:13:57,49.1
2025-04-08 21:13:58,49.2
2025-04-08 21:13:59,49.3
2025-04-08 21:14:00,49.4
2025-04-08 21:14:01,49.5
2025-04-08 21:14:02,49.6
2025-04-08 21:14:03,49.7
2025-04-08 21:14:04,76.9
2025-04-08 21:14:05,77.1
2025-04-08 21:14:06,77.2
2025-04-08 21:14:07,77.4
2025-04-08 21:14:08,77.6
2025-04-08 21:14:09,77.8
2025-04-08 21:14:10,78.0
2025-04-08 21:14:11,78.1
2025-04-08 21:14:12,78.3
2025-04-08 21:14:13,78.5
2025-04-08 21:14:14,78.7
2025-04-08 21:14:15,78.9
2025-04-08 21:14:16,79.0
2025-04-08 21:14:17,79.2
2025-04-08 21:14:18,79.4
2025-04-08 21:14:19,98.1
2025-04-08 21:14:20,98.3
2025-04-08 21:14:21,98.5
2025-04-08 21:14:22,98.8
2025-04-08 21:14:23,99.0
2025-04-08 21:14:24,99.2
2025-04-08 21:14:25,99.4
2025-04-08 21:14:26,99.7
2025-04-08 21:14:27,99.9
2025-04-08 21:14:28,100
2025-04-08 21:14:29,100
2025-04-08 21:14:30,101
2025-04-08 21:14:31,101
2025-04-08 21:14:32,101
2025-04-08 21:14:33,101
2025-04-08 21:14:34,120
2025-04-08 21:14:35,120
2025-04-08 21:14:36,121
2025-04-08 21:14:37,121
2025-04-08 21:14:38,121
2025-04-08 21:14:39,121
2025-04-08 21:14:40,122
2025-04-08 21:14:41,122
2025-04-08 21:14:42,122
2025-04-08 21:14:43,123
2025-04-08 21:14:44,123
2025-04-08 21:14:45,123
2025-04-08 21:14:46,123
2025-04-08 21:14:47,124
2025-04-08 21:14:48,124
2025-04-08 21:14:49,129
2025-04-08 21:14:50,129
2025-04-08 21:14:51,129
2025-04-08 21:14:52,129
2025-04-08 21:14:53,130
2025-04-08 21:14:54,130
2025-04-08 21:14:55,130
2025-04-08 21:14:56,130
2025-04-08 21:14:57,131
2025-04-08 21:14:58,131
2025-04-08 21:14:59,131
2025-04-08 21:15:00,132
2025-04-08 21:15:01,132
2025-04-08 21:15:02,132
2025-04-08 21:15:03,132
2025-04-08 21:15:04,137
2025-04-08 21:15:05,137
2025-04-08 21:15:06,138
2025-04-08 21:15:07,138
2025-04-08 21:15:08,138
2025-04-08 21:15:09,138
2025-04-08 21:15:10,139
2025-04-08 21:15:11,139
2025-04-08 21:15:12,139
2025-04-08 21:15:13,139
2025-04-08 21:15:14,140
2025-04-08 21:15:15,140
2025-04-08 21:15:16,140
2025-04-08 21:15:17,141
2025-04-08 21:15:18,141
2025-04-08 21:15:19,145
2025-04-08 21:15:20,146
2025-04-08 21:15:21,146
2025-04-08 21:15:22,146
2025-04-08 21:15:23,147
2025-04-08 21:15:24,147
2025-04-08 21:15:25,147
2025-04-08 21:15:26,147
2025-04-08 21:15:27,148
2025-04-08 21:15:28,148
2025-04-08 21:15:29,148
2025-04-08 21:15:30,148
2025-04-08 21:15:31,149
2025-04-08 21:15:32,149
2025-04-08 21:15:33,149
2025-04-08 21:15:34,154
2025-04-08 21:15:35,154
2025-04-08 21:15:36,155
2025-04-08 21:15:37,155
2025-04-08 21:15:38,155
2025-04-08 21:15:39,155
2025-04-08 21:15:40,156
2025-04-08 21:15:41,156
2025-04-08 21:15:42,156
2025-04-08 21:15:43,156
2025-04-08 21:15:44,157
2025-04-08 21:15:45,157
2025-04-08 21:15:46,157
2025-04-08 21:15:47,157
2025-04-08 21:15:48,158
2025-04-08 21:15:49,162
2025-04-08 21:15:50,163
2025-04-08 21:15:51,163
2025-04-08 21:15:52,163
2025-04-08 21:15:53,164
2025-04-08 21:15:54,164
2025-04-08 21:15:55,164
2025-04-08 21:15:56,164
2025-04-08 21:15:57,165
2025-04-08 21:15:58,165
2025-04-08 21:15:59,165
2025-04-08 21:16:00,165
2025-04-08 21:16:01,166
2025-04-08 21:16:02,166
2025-04-08 21:16:03,166
2025-04-08 21:16:04,166
2025-04-08 21:16:05,166
2025-04-08 21:16:06,166
2025-04-08 21:16:07,166
2025-04-08 21:16:08,167
2025-04-08 21:16:09,167
2025-04-08 21:16:10,167
2025-04-08 21:16:11,168
2025-04-08 21:16:12,168
2025-04-08 21:16:13,168
2025-04-08 21:16:14,168
2025-04-08 21:16:15,169
2025-04-08 21:16:16,169
2025-04-08 21:16:17,169
2025-04-08 21:16:18,169
2025-04-08 21:16:19,166
2025-04-08 21:16:20,166
2025-04-08 21:16:21,166
2025-04-08 21:16:22,166
2025-04-08 21:16:23,167
2025-04-08 21:16:24,167
2025-04-08 21:16:25,167
2025-04-08 21:16:26,168
2025-04-08 21:16:27,168
2025-04-08 21:16:28,168
2025-04-08 21:16:29,168
2025-04-08 21:16:30,169
2025-04-08 21:16:31,169
2025-04-08 21:16:32,169
2025-04-08 21:16:33,169
2025-04-08 21:16:34,166
2025-04-08 21:16:35,166
2025-04-08 21:16:36,166
2025-04-08 21:16:37,166
2025-04-08 21:16:38,167
2025-04-08 21:16:39,167
2025-04-08 21:16:40,167
2025-04-08 21:16:41,168
2025-04-08 21:16:42,168
2025-04-08 21:16:43,168
2025-04-08 21:16:44,168
2025-04-08 21:16:45,169
2025-04-08 21:16:46,169
2025-04-08 21:16:47,169
2025-04-08 21:16:48,169
2025-04-08 21:16:49,166
2025-04-08 21:16:50,166
2025-04-08 21:16:51,166
2025-04-08 21:16:52,166
2025-04-08 21:16:53,167
2025-04-08 21:16:54,167
2025-04-08 21:16:55,167
2025-04-08 21:16:56,168
2025-04-08 21:16:57,168
2025-04-08 21:16:58,168
2025-04-08 21:16:59,168
2025-04-08 21:17:00,169
2025-04-08 21:17:01,169
2025-04-08 21:17:02,169
2025-04-08 21:17:03,169
2025-04-08 21:17:04,166
2025-04-08 21:17:05,166
2025-04-08 21:17:06,166
2025-04-08 21:17:07,166
2025-04-08 21:17:08,167
2025-04-08 21:17:09,167
2025-04-08 21:17:10,167
2025-04-08 21:17:11,168
2025-04-08 21:17:12,168
2025-04-08 21:17:13,168
2025-04-08 21:17:14,168
2025-04-08 21:17:15,169
2025-04-08 21:17:16,169
2025-04-08 21:17:17,169
2025-04-08 21:17:18,169
2025-04-08 21:17:19,166
2025-04-08 21:17:20,166
2025-04-08 21:17:21,166
2025-04-08 21:17:22,166
2025-04-08 21:17:23,167
2025-04-08 21:17:24,167
2025-04-08 21:17:25,167
2025-04-08 21:17:26,168
2025-04-08 21:17:27,168
2025-04-08 21:17:28,168
2025-04-08 21:17:29,168
2025-04-08 21:17:30,169
2025-04-08 21:17:31,169
2025-04-08 21:17:32,169
2025-04-08 21:17:33,169
2025-04-08 21:17:34,166
2025-04-08 21:17:35,166
2025-04-08 21:17:36,166
2025-04-08 21:17:37,166
2025-04-08 21:17:38,167
2025-04-08 21:17:39,167
2025-04-08 21:17:40,167
2025-04-08 21:17:41,168
2025-04-08 21:17:42,168
2025-04-08 21:17:43,168
2025-04-08 21:17:44,168
2025-04-08 21:17:45,169
2025-04-08 21:17:46,169
2025-04-08 21:17:47,169
2025-04-08 21:17:48,169
2025-04-08 21:17:49,166
2025-04-08 21:17:50,166
2025-04-08 21:17:51,166
2025-04-08 21:17:52,166
2025-04-08 21:17:53,167
2025-04-08 21:17:54,167
2025-04-08 21:17:55,167
2025-04-08 21:17:56,168
2025-04-08 21:17:57,168
2025-04-08 21:17:58,168
2025-04-08 21:17:59,168
2025-04-08 21:18:00,169